elev;lat;lon;value;prid;dqc;sct;rep
2;53.00167;11.79556;NA;1;1;NA;NA
3;53.6;10.63306;NA;1;1;NA;NA
3;54.43306;9.63306;NA;1;1;NA;NA
3;52.83667;11.62667;NA;1;1;NA;NA
1;53.99639;9.81917;NA;1;1;NA;NA
2;53.7425;11.70917;NA;1;1;NA;NA
0;53.91917;9.14167;NA;1;1;NA;NA
0;54.13306;8.86667;NA;1;1;NA;NA
0;54.63278;8.93667;NA;1;1;NA;NA
1;53.85;12.01667;NA;1;1;NA;NA
1;53.76667;9.73306;NA;1;1;NA;NA
0;54;9.26667;NA;1;1;NA;NA
1;54.45;11.2;NA;1;1;NA;NA
2;53.7575;10.92833;NA;1;1;NA;NA
7;53.35917;13.24417;NA;1;1;NA;NA
7;53.34417;13.20306;NA;1;1;NA;NA
2;53.21667;14.21667;NA;1;1;NA;NA
3;52.95556;10.99;NA;1;1;NA;NA
8;53.52306;13.42917;NA;1;1;NA;NA
1;53.01417;14.21944;NA;1;1;NA;NA
4;53.57306;11.64556;NA;1;1;NA;NA
4;53.6375;11.92278;NA;1;1;NA;NA
0;54.72889;8.70667;NA;1;1;NA;NA
1;53.9;12.85;NA;1;1;NA;NA
2;53.91639;12.97667;NA;1;1;NA;NA
3;53.38278;10.89056;NA;1;1;NA;NA
5;53.55333;12.0675;NA;1;1;NA;NA
1;54.11333;11.91278;NA;1;1;NA;NA
2;54.79444;9.64278;NA;1;1;NA;NA
5;53.4725;11.77278;NA;1;1;NA;NA
7;53.28556;11.865;NA;1;1;NA;NA
0;53.71167;9.37889;NA;1;1;NA;NA
0;54.48417;9.84278;NA;1;1;NA;NA
3;54.46667;10.05;NA;1;1;NA;NA
0;54.13917;12.03194;NA;1;1;NA;NA
4;52.80528;12.78389;NA;1;1;NA;NA
2;53.94;12.78167;NA;1;1;NA;NA
5;53.41806;9.99139;NA;1;1;NA;NA
4;53.16667;13.81667;NA;1;1;NA;NA
0;54.33306;9.5;NA;1;1;NA;NA
1;54.18667;12.88;NA;1;1;NA;NA
0;53.81667;9.26667;NA;1;1;NA;NA
4;52.77917;14.03333;NA;1;1;NA;NA
0;53.97056;8.91639;NA;1;1;NA;NA
5;53.53889;11.76056;NA;1;1;NA;NA
0;54.38306;9.1;NA;1;1;NA;NA
7;53.02333;13.70833;NA;1;1;NA;NA
5;53.19806;13.15139;NA;1;1;NA;NA
5;53.68639;11.06056;NA;1;1;NA;NA
7;53.10667;12.61944;NA;1;1;NA;NA
0;54.29667;13.68944;NA;1;1;NA;NA
7;53.39917;12.28056;NA;1;1;NA;NA
0;54.32806;8.79028;NA;1;1;NA;NA
1;54.32;13.35556;NA;1;1;NA;NA
0;53.43528;10.33417;NA;1;1;NA;NA
10;53.23806;12.18667;NA;1;1;NA;NA
0;54.4575;13.255;NA;1;1;NA;NA
0;54.86639;9.5975;NA;1;1;NA;NA
4;53.80806;12.96778;NA;1;1;NA;NA
2;54.13528;9.82444;NA;1;1;NA;NA
11;53.42056;13.56444;NA;1;1;NA;NA
3;53.40556;13.90806;NA;1;1;NA;NA
1;53.99;13.24667;NA;1;1;NA;NA
2;52.95806;11.54667;NA;1;1;NA;NA
2;53.04556;11.36056;NA;1;1;NA;NA
0;54.2475;12.2375;NA;1;1;NA;NA
2;53.265;11.50417;NA;1;1;NA;NA
7;53.56944;12.60139;NA;1;1;NA;NA
3;53.41556;14.33167;NA;1;1;NA;NA
6;53.21444;14.01056;NA;1;1;NA;NA
5;53.00556;13.165;NA;1;1;NA;NA
6;53.50306;11.93806;NA;1;1;NA;NA
4;53.08306;13.96667;NA;1;1;NA;NA
5;53.46444;10.83667;NA;1;1;NA;NA
2;53.83083;11.17083;NA;1;1;NA;NA
1;54.08667;13.21056;NA;1;1;NA;NA
1;54.14083;13.00556;NA;1;1;NA;NA
1;54.15;10.95;NA;1;1;NA;NA
7;53.65;11.25;NA;1;1;NA;NA
5;52.99417;13.52417;NA;1;1;NA;NA
5;53.8475;11.3275;NA;1;1;NA;NA
4;53.81167;11.31417;NA;1;1;NA;NA
5;53.59278;11.82917;NA;1;1;NA;NA
5;52.90917;13.53667;NA;1;1;NA;NA
1;54.40306;9.76528;NA;1;1;NA;NA
1;53.66806;12.52;NA;1;1;NA;NA
0;54.3725;11.08278;NA;1;1;NA;NA
0;54.2275;11.03306;NA;1;1;NA;NA
3;52.68306;12.96667;NA;1;1;NA;NA
6;53.20167;11.96806;NA;1;1;NA;NA
1;53.81167;12.11389;NA;1;1;NA;NA
1;53.77694;12.245;NA;1;1;NA;NA
1;53.94306;13.40333;NA;1;1;NA;NA
3;53.43333;11.17667;NA;1;1;NA;NA
3;52.78639;12.85389;NA;1;1;NA;NA
0;53.58944;10.02944;NA;1;1;NA;NA
4;53.57667;9.90278;NA;1;1;NA;NA
2;53.63306;10.05;NA;1;1;NA;NA
3;53.66667;10.08306;NA;1;1;NA;NA
2;53.71667;10.15;NA;1;1;NA;NA
1;54.23306;9.51667;NA;1;1;NA;NA
4;54.12417;9.40667;NA;1;1;NA;NA
8;53.09056;10.40056;NA;1;1;NA;NA
9;53.26;13.54806;NA;1;1;NA;NA
3;53.9;10.06667;NA;1;1;NA;NA
10;52.70667;14.02917;NA;1;1;NA;NA
1;54.29083;9.15806;NA;1;1;NA;NA
4;53.78917;10.01167;NA;1;1;NA;NA
1;53.95444;14.16667;NA;1;1;NA;NA
6;53.07139;12.47444;NA;1;1;NA;NA
2;53.15056;11.04056;NA;1;1;NA;NA
1;54.76667;8.28306;NA;1;1;NA;NA
5;52.67806;13.28917;NA;1;1;NA;NA
4;53.77806;11.55917;NA;1;1;NA;NA
7;53.0975;10.78417;NA;1;1;NA;NA
7;54.08306;9.66667;NA;1;1;NA;NA
2;53.45056;13.13556;NA;1;1;NA;NA
5;53.55556;11.36167;NA;1;1;NA;NA
2;54.55917;9.89778;NA;1;1;NA;NA
0;53.39444;10.16833;NA;1;1;NA;NA
6;53.04167;12.08528;NA;1;1;NA;NA
0;53.78917;9.62056;NA;1;1;NA;NA
0;53.93306;9.5;NA;1;1;NA;NA
4;53.4275;13.81667;NA;1;1;NA;NA
10;54.10139;11.76556;NA;1;1;NA;NA
3;53.305;10.01194;NA;1;1;NA;NA
1;54.27056;9.67139;NA;1;1;NA;NA
4;53.87778;12.61583;NA;1;1;NA;NA
2;54.65278;9.13806;NA;1;1;NA;NA
0;53.50806;9.7375;NA;1;1;NA;NA
1;53.21583;11.07167;NA;1;1;NA;NA
1;53.99;11.00806;NA;1;1;NA;NA
3;52.74667;12.10528;NA;1;1;NA;NA
1;54.66667;9.93306;NA;1;1;NA;NA
0;54.67306;10.03333;NA;1;1;NA;NA
3;54.01167;13.49944;NA;1;1;NA;NA
7;53.54306;12.27278;NA;1;1;NA;NA
3;53.17194;11.74889;NA;1;1;NA;NA
5;52.9875;12.65806;NA;1;1;NA;NA
6;53.27278;12.595;NA;1;1;NA;NA
4;53.66056;10.90778;NA;1;1;NA;NA
0;54.86167;8.67417;NA;1;1;NA;NA
1;54.40056;9.45306;NA;1;1;NA;NA
0;53.72417;9.64556;NA;1;1;NA;NA
5;53.52806;12.8575;NA;1;1;NA;NA
7;52.96278;13.93306;NA;1;1;NA;NA
3;54.53278;9.98528;NA;1;1;NA;NA
3;52.73889;12.49806;NA;1;1;NA;NA
6;53.46306;12.60667;NA;1;1;NA;NA
1;53.67083;13.67583;NA;1;1;NA;NA
4;53.41139;11.00306;NA;1;1;NA;NA
5;52.78639;13.47833;NA;1;1;NA;NA
3;52.72;12.73389;NA;1;1;NA;NA
2;52.82056;11.89306;NA;1;1;NA;NA
2;54.04917;14.00917;NA;1;1;NA;NA
6;53.64694;12.25889;NA;1;1;NA;NA
7;53.44556;12.93667;NA;1;1;NA;NA
7;53.41306;12.90278;NA;1;1;NA;NA
4;52.7275;13.01167;NA;1;1;NA;NA
0;54.32333;9.02417;NA;1;1;NA;NA
5;54.08028;11.7425;NA;1;1;NA;NA
0;54.07056;9.17806;NA;1;1;NA;NA
1;53.88167;13.40556;NA;1;1;NA;NA
7;54.11667;11.76667;NA;1;1;NA;NA
0;54.15028;11.76306;NA;1;1;NA;NA
6;53.14806;12.085;NA;1;1;NA;NA
2;53.88806;12.33167;NA;1;1;NA;NA
3;53.75944;12.38333;NA;1;1;NA;NA
4;53.07806;14.13667;NA;1;1;NA;NA
0;54.46333;11.14194;NA;1;1;NA;NA
0;54.63306;8.63306;NA;1;1;NA;NA
2;53.5;10.74139;NA;1;1;NA;NA
4;54;10.06667;NA;1;1;NA;NA
3;53.37889;10.54167;NA;1;1;NA;NA
6;53.66167;11.495;NA;1;1;NA;NA
1;52.89556;11.26556;NA;1;1;NA;NA
2;52.87778;11.85694;NA;1;1;NA;NA
4;52.87167;13.3925;NA;1;1;NA;NA
1;54.4;9.93306;NA;1;1;NA;NA
4;52.96417;12.98417;NA;1;1;NA;NA
5;52.895;13.15639;NA;1;1;NA;NA
5;54.57917;13.61417;NA;1;1;NA;NA
9;54.56889;13.60278;NA;1;1;NA;NA
5;53.685;12.09306;NA;1;1;NA;NA
3;53.34444;11.48667;NA;1;1;NA;NA
2;53.88;10.65306;NA;1;1;NA;NA
3;53.41806;11.45083;NA;1;1;NA;NA
5;53.72667;11.40917;NA;1;1;NA;NA
1;53.29389;11.09417;NA;1;1;NA;NA
5;53.48306;12.03667;NA;1;1;NA;NA
3;53.45417;10.54417;NA;1;1;NA;NA
2;54.28306;10.58306;NA;1;1;NA;NA
2;52.92083;14.10917;NA;1;1;NA;NA
2;53.73139;12.76278;NA;1;1;NA;NA
7;53.48056;12.4275;NA;1;1;NA;NA
3;53.21389;11.36806;NA;1;1;NA;NA
2;53.11167;11.65528;NA;1;1;NA;NA
4;54.14806;12.57139;NA;1;1;NA;NA
0;53.41667;10.35139;NA;1;1;NA;NA
2;53.28306;10.31667;NA;1;1;NA;NA
2;54.83694;9.14806;NA;1;1;NA;NA
0;54.1;9.06667;NA;1;1;NA;NA
0;53.94917;13.97417;NA;1;1;NA;NA
9;53.30806;12.29333;NA;1;1;NA;NA
2;54.20194;13.20917;NA;1;1;NA;NA
6;53.26806;12.72167;NA;1;1;NA;NA
4;53.87417;12.18639;NA;1;1;NA;NA
7;53.18417;13.65417;NA;1;1;NA;NA
11;54.21667;10.73306;NA;1;1;NA;NA
3;53.40694;9.69694;NA;1;1;NA;NA
1;54.88306;8.43306;NA;1;1;NA;NA
5;53.76667;11.25;NA;1;1;NA;NA
0;53.96667;9.66667;NA;1;1;NA;NA
4;53.6;10.48306;NA;1;1;NA;NA
8;53.37528;9.89694;NA;1;1;NA;NA
4;53.90417;11.88583;NA;1;1;NA;NA
8;53.55194;12.16306;NA;1;1;NA;NA
8;53.05278;12.75583;NA;1;1;NA;NA
1;53.56778;13.27639;NA;1;1;NA;NA
2;54.03056;11.66556;NA;1;1;NA;NA
3;53.94278;11.60889;NA;1;1;NA;NA
1;53.28444;10.93306;NA;1;1;NA;NA
0;53.82556;12.79056;NA;1;1;NA;NA
3;53.86778;11.68806;NA;1;1;NA;NA
3;53.3675;11.60556;NA;1;1;NA;NA
3;53.45667;11.56833;NA;1;1;NA;NA
3;52.85667;12.43639;NA;1;1;NA;NA
3;52.86778;12.45917;NA;1;1;NA;NA
0;54.78306;8.83306;NA;1;1;NA;NA
2;54.30917;12.92417;NA;1;1;NA;NA
0;54.67917;8.33306;NA;1;1;NA;NA
0;54.49139;8.86278;NA;1;1;NA;NA
0;54.5525;8.80056;NA;1;1;NA;NA
1;54.78306;9.78306;NA;1;1;NA;NA
7;53.53694;12.42556;NA;1;1;NA;NA
3;54.6125;9.76139;NA;1;1;NA;NA
3;53.65694;10.58333;NA;1;1;NA;NA
0;53.74917;9.14639;NA;1;1;NA;NA
3;52.87417;14.04667;NA;1;1;NA;NA
4;54.68;9.83083;NA;1;1;NA;NA
2;53.85889;12.06278;NA;1;1;NA;NA
2;54.7;9.43306;NA;1;1;NA;NA
3;54.06667;9.51667;NA;1;1;NA;NA
0;54.295;10.89667;NA;1;1;NA;NA
1;53.80694;10.39306;NA;1;1;NA;NA
3;52.75;13.2;NA;1;1;NA;NA
3;52.76417;13.27167;NA;1;1;NA;NA
2;54.42556;10.02306;NA;1;1;NA;NA
4;53.43167;11.82917;NA;1;1;NA;NA
9;53.35;13.56694;NA;1;1;NA;NA
1;53.50694;13.99167;NA;1;1;NA;NA
8;53.94639;11.75639;NA;1;1;NA;NA
1;53.14167;14.1075;NA;1;1;NA;NA
0;54.51667;8.60917;NA;1;1;NA;NA
0;54.08306;10.86667;NA;1;1;NA;NA
3;53.29556;14.23417;NA;1;1;NA;NA
5;53.46778;13.06778;NA;1;1;NA;NA
4;53.095;11.86028;NA;1;1;NA;NA
6;53.59528;11.17167;NA;1;1;NA;NA
4;54.05167;12.26778;NA;1;1;NA;NA
4;53.35028;11.34556;NA;1;1;NA;NA
0;53.66417;9.78167;NA;1;1;NA;NA
3;53.21194;11.59833;NA;1;1;NA;NA
5;53.84167;12.34889;NA;1;1;NA;NA
6;53.45806;12.24167;NA;1;1;NA;NA
2;54.16028;10.43417;NA;1;1;NA;NA
0;54.10306;13.15306;NA;1;1;NA;NA
1;54.76667;9.95;NA;1;1;NA;NA
6;53.20306;13.80667;NA;1;1;NA;NA
3;54.23306;10.26667;NA;1;1;NA;NA
5;53.28444;13.92556;NA;1;1;NA;NA
0;54.44806;12.55667;NA;1;1;NA;NA
8;53.17278;12.15667;NA;1;1;NA;NA
5;53.245;12.04333;NA;1;1;NA;NA
7;53.8275;11.82417;NA;1;1;NA;NA
1;53.30306;10.27194;NA;1;1;NA;NA
4;53.93694;11.06278;NA;1;1;NA;NA
0;54.86667;8.3;NA;1;1;NA;NA
1;53.74056;13.79056;NA;1;1;NA;NA
1;53.69639;10.755;NA;1;1;NA;NA
1;53.34667;11.19917;NA;1;1;NA;NA
10;53.44389;13.46278;NA;1;1;NA;NA
2;53.785;11.045;NA;1;1;NA;NA
3;53.51667;10.23306;NA;1;1;NA;NA
5;53.24;10.58556;NA;1;1;NA;NA
1;54.10583;11.62056;NA;1;1;NA;NA
4;53.72889;11.50167;NA;1;1;NA;NA
5;53.11056;12.895;NA;1;1;NA;NA
2;52.7475;12.33167;NA;1;1;NA;NA
1;54.2375;12.43278;NA;1;1;NA;NA
7;53.37028;12.61694;NA;1;1;NA;NA
5;53.60944;11.02333;NA;1;1;NA;NA
6;53.6925;11.00806;NA;1;1;NA;NA
5;53.66056;13.41167;NA;1;1;NA;NA
12;53.4;9.85;NA;1;1;NA;NA
7;53.62556;13.035;NA;1;1;NA;NA
2;54.0825;12.12278;NA;1;1;NA;NA
2;53.59528;13.81167;NA;1;1;NA;NA
1;53.51667;14.20417;NA;1;1;NA;NA
6;52.72556;13.63917;NA;1;1;NA;NA
3;53.80444;11.20667;NA;1;1;NA;NA
7;53.24639;13.305;NA;1;1;NA;NA
0;54.51556;13.53083;NA;1;1;NA;NA
4;53.2225;10.175;NA;1;1;NA;NA
1;54.35556;13.29056;NA;1;1;NA;NA
9;54.51917;13.6175;NA;1;1;NA;NA
3;54.68528;9.62556;NA;1;1;NA;NA
0;54.52556;13.22444;NA;1;1;NA;NA
0;52.81056;14.06417;NA;1;1;NA;NA
3;53.72667;10.82417;NA;1;1;NA;NA
2;54.22056;12.68306;NA;1;1;NA;NA
1;53.01667;11.53306;NA;1;1;NA;NA
5;53.57806;13.57194;NA;1;1;NA;NA
1;53.84417;10.93167;NA;1;1;NA;NA
0;54.39806;10.36944;NA;1;1;NA;NA
7;53.06167;12.23667;NA;1;1;NA;NA
6;53.33083;13.73167;NA;1;1;NA;NA
6;52.67306;13.53556;NA;1;1;NA;NA
4;52.97333;12.11139;NA;1;1;NA;NA
1;53.94306;12.12167;NA;1;1;NA;NA
4;53.50306;10.48667;NA;1;1;NA;NA
3;52.74667;11.97917;NA;1;1;NA;NA
0;53.06917;14.32306;NA;1;1;NA;NA
4;53.61056;11.38528;NA;1;1;NA;NA
3;53.6;11.48306;NA;1;1;NA;NA
5;53.645;12.68167;NA;1;1;NA;NA
4;53.16806;10.70778;NA;1;1;NA;NA
3;54.02944;10.47528;NA;1;1;NA;NA
4;54.34417;10.45806;NA;1;1;NA;NA
6;53.4325;12.57917;NA;1;1;NA;NA
5;53.36333;12.02417;NA;1;1;NA;NA
4;53.91;10.43056;NA;1;1;NA;NA
1;53.58806;9.48167;NA;1;1;NA;NA
0;53.62917;9.52528;NA;1;1;NA;NA
5;53.70056;12.89278;NA;1;1;NA;NA
2;54.22667;12.98917;NA;1;1;NA;NA
5;53.72194;10.48917;NA;1;1;NA;NA
2;53.70833;11.82944;NA;1;1;NA;NA
4;54.73306;9.73306;NA;1;1;NA;NA
5;54.59806;9.54389;NA;1;1;NA;NA
7;53.35806;11.73806;NA;1;1;NA;NA
1;54.29639;13.06139;NA;1;1;NA;NA
0;54.455;10.19694;NA;1;1;NA;NA
6;53.51667;13.73778;NA;1;1;NA;NA
2;52.88806;12.27639;NA;1;1;NA;NA
0;54.21;8.91889;NA;1;1;NA;NA
1;54.35;9.22667;NA;1;1;NA;NA
0;54.09806;12.67389;NA;1;1;NA;NA
4;53.225;14.33;NA;1;1;NA;NA
2;54.33306;10.9;NA;1;1;NA;NA
1;54.21667;9.28306;NA;1;1;NA;NA
6;53.12917;13.50167;NA;1;1;NA;NA
1;54.02694;12.46667;NA;1;1;NA;NA
5;53.00028;10.78778;NA;1;1;NA;NA
9;52.68056;13.83306;NA;1;1;NA;NA
2;54;10.76667;NA;1;1;NA;NA
2;54.16917;9.55556;NA;1;1;NA;NA
5;53.68917;10.36556;NA;1;1;NA;NA
3;54.58306;9.63306;NA;1;1;NA;NA
1;53.6375;14.01444;NA;1;1;NA;NA
0;54.51028;9.32417;NA;1;1;NA;NA
2;53.60667;10.41806;NA;1;1;NA;NA
6;52.75778;13.78444;NA;1;1;NA;NA
0;54.41556;8.92167;NA;1;1;NA;NA
0;54.43444;13.17806;NA;1;1;NA;NA
0;53.87694;13.92917;NA;1;1;NA;NA
0;54.7;8.39944;NA;1;1;NA;NA
0;53.97833;9.31917;NA;1;1;NA;NA
5;53.56667;12.87167;NA;1;1;NA;NA
3;52.69417;13.16806;NA;1;1;NA;NA
0;53.10389;14.31778;NA;1;1;NA;NA
2;54.56806;9.18556;NA;1;1;NA;NA
0;54.57528;13.10278;NA;1;1;NA;NA
0;53.89444;12.05278;NA;1;1;NA;NA
5;52.99167;10.96806;NA;1;1;NA;NA
5;53.24;11.87083;NA;1;1;NA;NA
3;53.97;12.53833;NA;1;1;NA;NA
7;53.45083;12.735;NA;1;1;NA;NA
3;53.80333;11.69639;NA;1;1;NA;NA
1;53.58306;9.71667;NA;1;1;NA;NA
3;53.66778;11.65667;NA;1;1;NA;NA
2;52.85917;11.97806;NA;1;1;NA;NA
4;53.74417;13.3475;NA;1;1;NA;NA
0;53.89167;12.09306;NA;1;1;NA;NA
7;53.29417;12.96889;NA;1;1;NA;NA
1;54.26667;9.88306;NA;1;1;NA;NA
0;54.38056;8.68167;NA;1;1;NA;NA
1;54.8575;8.98556;NA;1;1;NA;NA
4;52.87694;12.62667;NA;1;1;NA;NA
1;53.63306;13.85444;NA;1;1;NA;NA
2;52.95306;11.94778;NA;1;1;NA;NA
0;53.92667;9.36806;NA;1;1;NA;NA
0;53.34667;10.205;NA;1;1;NA;NA
4;53.50389;11.08028;NA;1;1;NA;NA
1;54.38556;9.29417;NA;1;1;NA;NA
2;54.0475;13.7675;NA;1;1;NA;NA
7;53.24556;12.41556;NA;1;1;NA;NA
2;53.30139;10.14333;NA;1;1;NA;NA
2;54.11528;13.61306;NA;1;1;NA;NA
0;52.76028;14.21694;NA;1;1;NA;NA
0;54.345;12.39806;NA;1;1;NA;NA
4;54.05778;12.49556;NA;1;1;NA;NA
4;53.55028;10.91306;NA;1;1;NA;NA
6;53.1575;12.86917;NA;1;1;NA;NA
1;53.97556;13.75194;NA;1;1;NA;NA
9;53.11667;10.88306;NA;1;1;NA;NA
0;54.43167;12.68333;NA;1;1;NA;NA
0;54.25889;13.35389;NA;1;1;NA;NA
1;53.13917;11.11639;NA;1;1;NA;NA
2;53.65556;13.53667;NA;1;1;NA;NA
3;53.35306;14.14917;NA;1;1;NA;NA
12;53.38056;13.49444;NA;1;1;NA;NA
4;53.35667;13.98056;NA;1;1;NA;NA
1;54.73306;9.16417;NA;1;1;NA;NA
10;54.22;10.7775;NA;1;1;NA;NA
6;53.3325;12.72;NA;1;1;NA;NA
3;68.81667;14.8;0;1;0;0;0.5
151;58.21528;7.89056;3.6;1;0;0.18;0.90803
377;69.58806;23.53167;0;1;0;1.08;1.60768
167;60.56833;9.12167;0.1;1;12;NA;NA
168;59.66306;9.65;0.3;1;0;0.21;0.52154
7;58.88417;5.63667;8;1;0;1.11;2
202;60.20639;11.08028;0;1;12;NA;NA
382;68.75528;23.53833;0.4;1;0;1.49;1.89639
48;60.28917;5.22639;8;1;0;0.83;1.4773
114;59.14778;11.55944;0.7;1;0;0;0.5
144;59.63556;11.04778;0;1;0;3.8;2
113;59.30056;11.66056;1.6;1;0;5.81;2
31;59.43389;10.66667;0;1;12;NA;NA
360;60.05083;10.68639;0.5;1;0;2.61;2
319;60.03694;10.59778;0.2;1;0;0.04;0.85914
118;59.87278;10.7925;0.3;1;12;2.34;2
749;61.89028;10.14167;0;1;0;0;0.5
672;61.88694;12.04806;0;1;0;0.08;0.9383
218;60.75083;11.20639;0;1;0;0;0.5
205;60.79139;10.95889;0;1;0;5.63;2
754;61.24306;8.85556;0.7;1;0;0.15;0.99185
639;60.91806;9.29028;0;1;0;0;0.5
701;61.72056;8.24417;1.2;1;0;4.93;2
156;60.80056;10.11694;0;1;0;0.15;0.52852
432;61.90167;8.17194;0;1;0;1.13;1.94296
77;60.13917;10.17667;0.6;1;12;NA;NA
841;60.53167;8.14806;3;1;0;3.28;1.8312
367;60.13778;9.59667;0;1;0;0.01;0.5
402;60.01194;9.51;0;1;0;0.01;0.5
140;60.23806;9.92583;0;1;0;0.04;0.67986
870;60.46333;8.7525;0;1;0;0.23;0.94761
28;59.05306;10.02694;0.3;1;0;1.34;1.34692
532;59.32389;8.15194;0.5;1;0;0.11;0.80792
113;59.14417;9.26694;0.8;1;0;0.68;0.95693
287;59.00917;8.27333;0.2;1;0;0.78;1.85914
354;59.455;9.03694;1.5;1;0;1.97;2
954;60.01806;7.91444;0.2;1;0;0.14;0.85448
75;58.41167;6.65806;13.3;1;0;4.28;2
38;58.22194;7.33694;10.6;1;0;0.07;0.8475
5;58.28417;6.64944;32.3;1;0;7.46;2
4;58.45278;6.00306;9;1;0;0.46;1.64028
19;58.69444;5.64167;8;1;0;0.49;1.77998
24;58.65917;5.55528;5.4;1;0;0.84;2
333;59.58833;6.80889;21.2;1;0;0.34;1.11409
230;58.81833;5.92028;24.7;1;0;4.22;2
35;59.66444;5.96556;10.5;1;0;0.05;0.9546
54;60.27306;5.33139;10;1;0;0.66;0.96158
45;60.04194;5.90556;9.5;1;0;0.39;0.89406
316;60.68833;5.96444;26.5;1;0;0.41;1.14203
25;59.90806;5.06806;4.8;1;0;0.02;0.76601
24;61.83167;5.66833;13.7;1;0;0.28;1.01164
15;60.90306;7.20167;3.7;1;0;0.17;0.5
246;61.2925;7.18833;5;1;0;0.6;1.24447
806;61.10917;8.03583;2.1;1;0;0.63;0.65425
350;61.21639;5.75139;18.9;1;0;1.26;1.06286
421;61.33444;6.93333;9.1;1;0;1.15;0.6007
65;61.07278;6.58139;1.8;1;0;12.29;2
20;62.56556;7.67694;10.8;1;0;0;0.5
49;62.89139;7.39056;10.7;1;0;3.87;2
80;62.90889;7.24528;14.5;1;0;2.22;2
228;63.03806;9.22056;6.4;1;0;3.05;1.86845
39;63.005;9.01139;11.4;1;0;3.21;2
247;62.34167;8.05167;3;1;0;0.17;0.6752
685;62.67389;11.45417;0;1;0;2.36;2
62;64.33167;11.54444;2.7;1;0;1.73;2
33;63.44028;11.25639;1.6;1;0;0.52;0.95227
44;64.83833;11.95667;1;1;0;2.65;2
86;64.25056;11.20028;3.2;1;0;1.78;2
33;64.79778;10.54917;NA;1;1;NA;NA
175;63.4875;11.35528;0;1;12;NA;NA
110;63.83917;12.02306;3.3;1;0;1.09;1.30966
18;68.91444;15.21056;0;1;0;0;0.5
142;67.13444;16.07083;30.2;1;0;3.67;2
439;65.83028;13.90667;0;1;0;2.29;2
230;68.64556;18.24556;0;1;0;0;0.5
228;68.77806;19.71;0;1;0;1.67;2
114;68.86056;18.3375;0;1;0;0;0.5
21;70.24556;19.50056;0;1;0;0;0.5
330;69.01667;23.03389;0.1;1;0;4.29;2
135;59.88944;11.58139;0.1;1;0;0.02;0.5
187;60.17417;11.05083;0;1;12;NA;NA
42;58.80333;9.09806;0.4;1;0;0.15;0.5
36;58.71806;9.21028;0.5;1;0;1.99;1.53318
44;58.46806;8.75917;1.1;1;0;0.13;0.81723
63;58.59667;8.71667;0.8;1;0;1.29;1.3702
142;58.65806;8.63139;0.1;1;0;2.19;2
6;58.34;8.5225;1.4;1;0;0;0.5
542;60.71917;8.9475;0;1;0;0;0.5
3;69.9775;23.35806;0;1;0;0;0.5
38;70.39917;23.62556;0;1;0;0;0.5
3;70.77306;25.61583;0.1;1;0;1.06;1.5518
44;69.70389;29.25194;0;1;0;0.15;1.63562
564;61.55806;12.49889;1.1;1;0;0.03;1.14668
481;61.68444;11.99639;0;1;0;1;1.94761
713;62.20389;11.4525;0;1;0;0.11;0.5
794;62.07556;12.17194;0.3;1;0;0.78;1.57974
230;60.91056;11.59306;0;1;0;0.06;0.5
161;60.95306;10.68083;0;1;0;0.02;0.68685
178;59.85917;6.27833;20.2;1;0;1.37;2
13;59.86417;5.76944;7.4;1;0;0.15;0.62864
108;60.37889;6.19278;13.3;1;0;3.2;1.54249
7;60.87389;5.59333;16.3;1;0;0.69;0.90338
614;60.90028;6.72417;11.6;1;0;0.75;0.91967
41;62.10306;5.58167;47.3;1;0;3.62;2
14;62.66333;8.10639;9.4;1;0;0.22;0.97788
20;62.805;7.70028;10.6;1;0;0;0.5
698;62.50917;8.97694;0.2;1;0;0.16;1.156
38;62.32917;5.26806;10.6;1;0;3.76;2
30;63.41944;8.06306;3.9;1;0;0.08;0.53085
21;62.20278;6.46556;27;1;0;0.02;0.61234
22;62.56167;6.115;16.4;1;0;0.81;1.74738
5;62.83444;8.52139;12.2;1;0;0.7;2
39;66.21694;13.39167;0;1;0;0;0.5
510;65.79639;14.48694;2.2;1;12;NA;NA
53;68.33028;16.78806;0;1;0;0;0.5
15;67.53833;14.84028;0;1;0;0;0.5
41;66.30667;14.15417;0;1;0;0.1;0.91735
11;66.97083;14.15417;0;1;0;0;0.5
3;67.36056;15.58917;0;1;0;0.9;1.3376
182;63.72;11.54333;0.1;1;0;6.13;2
138;63.68556;10.6075;1.6;1;0;0.24;0.87078
36;64.52278;11.28056;0;1;0;4.12;2
368;63.80056;12.38694;3.2;1;0;2.6;2
23;65.20194;10.99639;NA;1;1;NA;NA
930;61.65139;10.10833;0;1;0;0;0.5
551;62.10556;8.91917;0;1;0;2.09;2
406;60.59528;10.64028;0;1;0;3.95;2
935;61.89028;9.47167;0;1;0;0.01;0.5
521;61.12167;9.06306;0;1;0;4.78;2
94;59.94194;10.72;0;1;13;NA;NA
131;59.49639;11.01306;1;1;0;8.46;2
2;58.90556;5.96694;15.4;1;0;1.97;1.99884
44;58.82833;6.05528;19.1;1;0;0.01;0.5
25;59.47917;6.27583;32.3;1;0;5.73;2
72;59.64944;6.82028;17.9;1;0;0.06;0.5
64;59.48389;5.75056;14.4;1;0;0.36;1.0908
32;61.06889;6.93417;2.8;1;0;2.39;2
7;61.29278;5.04417;1.7;1;0;3.38;2
