lat;lon;elev;value;prid;dqc;sct;rep
59.0611;8.72214;456;2.7;3;0;1.22;2
60.39447;11.22484;165;6.3;3;0;0.06;0.58356
59.32055;10.70266;10;8.8;3;0;1.44;2
59.97446;11.04372;112;8.7;3;0;2.78;2
60.01882;11.20602;145;7.3;3;0;0.56;1.21631
59.07482;10.19859;34;7.4;3;0;0.13;0.67554
59.02405;11.02943;26;9.7;3;4;NA;NA
59.70324;10.64283;39;7.3;3;0;1.08;1.47182
59.29405;11.09318;50;8;3;0;0.95;2
60.53666;12.01249;155;7;3;0;2.57;1.82862
60.08605;10.28915;92;6.2;3;0;0.31;1.04302
59.22617;10.93518;23;7.9;3;0;0.35;1.66128
59.18903;10.89955;16;8.2;3;0;0.35;1.88994
59.9539;10.79586;205;8.4;3;5;5.57;NA
59.59275;9.66264;172;-1;3;5;13.54;NA
59.9012;10.75291;2;8.3;3;0;0.32;1.84601
59.76265;10.85009;157;7.4;3;0;0.01;0.5
59.52232;10.69357;18;7.9;3;0;0.18;1.29121
59.05968;8.73503;557;3.5;3;0;0.08;0.5
59.43975;11.32492;134;7.5;3;0;0.06;0.5
59.94981;10.98888;213;6.7;3;0;0.6;0.90413
59.83806;10.79825;0;7.4;3;0;3.15;1.57463
59.73372;10.30213;52;7.4;3;5;8.04;NA
59.20692;9.5536;90;5.5;3;0;1.36;2
59.43531;10.64299;22;7.7;3;0;1.02;1.96316
59.21536;10.13444;69;5.3;3;0;0.16;1.66295
60.45039;9.57872;773;2.4;3;0;0.49;1.56258
59.94899;10.89432;133;7.9;3;0;0.03;0.76005
60.24248;11.68229;154;7.4;3;0;0.37;1.75723
60.14421;11.19662;203;6.3;3;0;0.41;1.11532
59.13018;10.22295;6;7.5;3;0;2.32;2
59.03661;8.65528;433;3;3;0;2.44;2
59.8833;8.7302;982;1.7;3;0;0.35;1.12066
59.39674;10.46889;16;6.3;3;0;2.9;2
60.07978;10.17951;141;5.9;3;0;0.44;1.61826
59.30715;11.12411;87;7.5;3;0;0.02;0.52544
59.29548;10.42383;48;6.6;3;0;1.62;0.95599
59.59632;11.11531;122;8.2;3;0;0.63;2
59.62455;10.39706;133;6.2;3;0;0.87;1.61384
59.31778;10.391;51;7;3;0;0.08;0.5
59.09094;10.91625;25;8;3;0;0.7;0.5
59.92962;10.91628;179;7;3;0;0.66;0.9383
59.18016;10.93808;25;8.2;3;0;0;0.5
59.7142;10.81813;152;7.1;3;0;0.83;0.98047
59.06038;9.07384;79;3.3;3;0;0.04;0.9759
59.91125;10.72394;8;23;3;5;45.5;NA
59.94064;10.99682;162;7.7;3;0;0.11;1.07109
58.43331;11.48988;0;8.3;3;0;2.48;2
59.99658;11.26088;138;7.5;3;0;0;0.5
59.9567;10.87292;183;6.5;3;0;2.52;0.92052
59.85914;10.48914;39;4.6;3;0;1.29;2
59.65387;10.79083;112;7.5;3;0;0.02;0.52895
59.15134;10.16921;80;6;3;0;0;0.5
59.98313;11.22362;133;7.5;3;0;0.22;1.06864
59.03498;9.99185;69;7.6;3;0;1.63;2
59.90341;10.26255;207;5.5;3;0;2.28;2
59.82531;10.84107;153;7.9;3;0;1.07;2
58.49479;8.8806;6;6.1;3;0;3.18;1.19663
60.11;11.36765;202;6.1;3;0;1.15;2
59.92756;10.95227;163;7.6;3;0;0.04;0.73213
59.93188;10.25653;416;4.1;3;0;0.02;0.5
59.17928;10.94841;10;8.6;3;0;0.11;0.5
59.83984;10.4715;59;6.4;3;5;8.01;NA
59.85108;10.65446;87;6.7;3;0;0.18;0.5
58.68117;11.26323;11;9;3;0;0.03;0.5339
58.86019;9.58397;7;7.7;3;5;5.93;NA
59.29819;10.10211;81;4.7;3;0;1.18;2
59.84207;9.58296;251;3.9;3;0;2.09;2
59.28153;11.10204;38;7.8;3;0;0.05;0.86508
59.90923;10.8592;239;6.9;3;0;0.09;0.89299
59.70254;9.51732;240;0.4;3;5;9.7;NA
59.64266;9.66106;195;3.4;3;0;1.5;0.66501
59.48771;11.86487;111;8.3;3;0;0.01;0.5
59.90223;10.53778;37;3.7;3;0;0.12;2
59.21932;10.92727;5;9.4;3;5;4.07;NA
60.20235;10.67932;299;4.7;3;0;1.97;2
59.92838;10.60419;121;4.7;3;0;0.12;1.89162
59.90953;9.94928;161.5;4;3;0;0.04;1.5937
59.88366;11.55137;154;7.6;3;0;0.15;0.56121
59.91612;10.66288;1;6.7;3;0;0.17;0.71932
59.79127;9.91041;71;3.9;3;0;0.61;2
59.49456;10.26326;170;5.9;3;0;0.32;1.4198
60.05279;9.01693;992;2.5;3;0;0.28;1.63565
59.14581;9.65224;51;5;3;0;0.09;0.77263
59.55933;9.28013;137.1;4.2;3;0;0.01;0.5
59.44335;10.61843;18;9.6;3;5;5.02;NA
59.91462;10.75334;6;8.6;3;0;0.01;0.64564
59.94786;10.65106;138;8;3;5;10.01;NA
59.86511;10.49412;21;4.2;3;0;0.02;1.30158
59.82874;10.38439;192;2.1;3;5;9.35;NA
59.38517;9.26408;29;4.8;3;0;1.61;1.23034
59.93925;11.15472;204;7.4;3;0;0.1;0.97925
59.94524;10.75143;88;7;3;0;0.41;0.66196
59.95231;10.65055;157;7;3;5;4.56;NA
59.75208;9.48193;665;2.2;3;0;0.44;0.80924
60.15087;11.15068;189;24;3;5;45.94;NA
58.99511;9.70726;23;5.7;3;0;0.4;0.5
59.89092;10.63161;8;7.3;3;5;4.03;NA
59.88243;10.78005;115;7.6;3;0;0;0.5
59.81401;10.45391;88;4.7;3;0;0.01;0.89619
59.88528;10.79321;181;6.9;3;0;0.41;0.69102
59.48223;10.69497;10;8.1;3;0;0.06;0.93891
59.87699;10.81633;205.2;7.4;3;0;0.48;1.77172
59.21226;11.00836;50;6.4;3;5;8.09;NA
59.83353;10.83028;148;7.7;3;0;0.28;1.48204
59.62487;11.03596;123;8.4;3;0;1.46;2
59.94663;10.78216;127;6.8;3;0;1.24;0.5
60.26059;11.0533;244;5.9;3;0;0.14;0.5
60.18675;10.19847;211;6;3;5;8.64;NA
59.55126;10.77646;79;7.2;3;0;0.79;1.21051
59.90731;10.63709;32;6.6;3;0;2.1;1.27153
59.92803;10.7477;50;7.3;3;0;1.05;1.53238
60.04719;10.8749;169;6.3;3;0;0.15;0.73854
59.81627;10.26901;253;4.8;3;5;4.49;NA
59.94093;10.59586;171;5.9;3;5;4.47;NA
59.92758;11.19546;180;6.6;3;0;2.43;0.60049
59.93686;10.63829;112;6.2;3;5;4;NA
59.92935;10.68408;10;7;3;0;0.09;0.5
59.26037;11.25179;75;8.5;3;0;0.2;1.90489
59.89937;10.85288;191;7.6;3;0;0.57;1.93189
59.95436;10.51002;130;4;3;0;2.52;2
59.58097;10.24516;19;5.5;3;0;2.12;2
59.2738;10.43201;3;12.9;3;5;33.85;NA
59.85624;10.80234;114;7.3;3;0;0.44;1.09656
60.24515;11.6746;144;12.4;3;5;31.89;NA
58.47518;11.32651;10;8.6;3;0;0.28;0.5204
59.43159;10.69626;40;7.6;3;0;1.06;1.9653
59.14853;10.22783;64;5.9;3;0;0.14;1.23568
59.91417;10.61388;52;5.3;3;0;0.2;1.8248
59.92908;10.63462;80;5.1;3;0;0.04;1.10205
60.22648;9.45687;728;1.5;3;0;1.18;1.26634
59.53926;10.74307;39;7.6;3;0;0.23;1.1861
59.97689;10.64705;378;3.6;3;5;8.44;NA
59.9116;10.76327;2;8.7;3;0;0.01;0.70712
59.73456;10.75486;47;7.8;3;0;0;0.5
59.00902;9.86083;23;6;3;0;0.91;0.82885
60.35487;10.6165;416;4.5;3;0;0.65;0.5
59.92033;10.96808;195;20.4;3;5;37.74;NA
60.15931;11.18965;203;6.6;3;0;1.69;2
59.87697;10.79816;167;7.1;3;0;0.25;0.77378
59.88052;10.49295;52;6.8;3;5;10.66;NA
59.17839;10.4357;54;8.2;3;0;0.06;1.08954
58.47544;8.79035;51;5.8;3;0;0.24;0.54237
59.5639;9.29786;251;4.1;3;0;0.22;1.2099
59.42949;10.44893;49;6;3;0;3.25;2
59.98064;10.93698;261;6.5;3;0;0.01;0.5
59.96056;10.65883;249;5.9;3;0;1.87;0.58661
59.95552;11.01243;133;7.8;3;0;0;0.5
59.56359;9.30618;304;2.8;3;0;2.03;0.5
59.90038;10.85204;192;6.7;3;0;1.18;0.59881
59.66015;10.77316;99;7.9;3;0;0.34;1.76821
59.85752;10.80524;123;7.6;3;0;0;0.5
59.9007;10.84165;148;7.3;3;0;0.36;1.01846
59.92033;10.71778;44;7.4;3;0;0;0.5
59.00991;9.93462;58;6.7;3;0;0.36;1.66433
59.34212;10.28257;22;6;3;0;0.05;0.8335
59.27514;10.4473;35.3;7.3;3;0;0.25;0.87064
59.93589;10.96692;168;7.2;3;0;0.35;0.96499
60.24314;10.37382;163;5.1;3;0;0.43;0.92846
60.4341;12.10818;174;7.7;3;0;2.98;2
59.93004;11.13207;110;7.6;3;0;0;0.5
58.74166;11.25156;48;8.6;3;0;1.92;2
59.92319;10.73808;105.2;15.3;3;5;13.53;NA
59.91982;10.73697;50;8;3;0;0.51;2
59.30912;10.42641;45;7.1;3;0;0.01;0.5
59.21333;10.44058;15;7.8;3;0;0.35;1.50156
59.88678;11.56526;135;7.9;3;0;0.68;1.05232
59.06387;8.7698;390;3.5;3;0;0.28;0.92304
59.81726;10.28518;289;4.9;3;5;4.31;NA
59.89992;10.81824;136;9;3;5;4.38;NA
59.95749;11.00791;144;7.5;3;0;0.18;1.00778
59.87851;10.48181;51;2.9;3;0;1.63;2
59.82717;10.45285;95;22.8;3;5;75.09;NA
58.96757;9.94483;7;8;3;0;0.04;1.07887
59.71948;11.29605;179;7.3;3;0;0.23;0.65906
59.71953;10.27756;43;6.5;3;5;4.07;NA
59.93022;10.76031;44;8.4;3;0;0.51;2
59.28399;10.49852;2;8.1;3;0;0.02;0.67203
59.59323;10.70747;104;6.4;3;0;6.43;2
59.75746;10.13893;21;3.5;3;0;0.07;2
59.74249;10.19501;15;6.8;3;5;8.14;NA
58.94996;11.14555;32;9;3;0;0.03;0.80169
59.22034;9.64172;86;5.1;3;0;0.11;0.96896
60.15248;11.17447;201;5.7;3;0;0.08;0.5
60.23968;11.65241;152;8.2;3;5;6.35;NA
60.30233;10.57898;331;3.9;3;0;0.93;2
59.74832;10.00424;9;4.1;3;5;4.28;NA
59.91206;10.77384;23;9.5;3;5;4;NA
60.04034;10.91198;168;6.5;3;0;0.14;0.50828
59.05561;10.11878;175;6.3;3;5;20.85;NA
59.91376;10.61412;38;7.4;3;5;5.77;NA
59.90517;10.8153;124;7.5;3;0;0.2;1.04973
59.99605;11.01914;198;6.9;3;0;0.27;0.79063
58.56627;8.95942;18;4.6;3;4;NA;NA
59.42854;10.28829;123;6.4;3;0;0.74;1.15468
59.7142;10.83891;161.9;7.4;3;0;0.02;0.53444
59.93981;10.66985;117;5.8;3;0;0.05;0.85852
59.16368;11.14436;26;8.9;3;0;0;0.5
58.52027;8.89056;6;9.8;3;4;NA;NA
59.88814;10.50604;52;11.5;3;5;11.55;NA
59.95782;11.04749;147.1;9.3;3;5;5.2;NA
59.75491;10.10769;11;2.8;3;0;1.29;2
60.04838;10.85587;207;5.6;3;0;1.34;2
59.95537;10.79853;283;6.4;3;0;0.25;1.28495
59.9302;10.68388;139;6;3;0;0;0.5
59.26872;11.04348;28;8;3;0;0.3;1.71253
59.95916;10.68646;192;5;3;0;1.87;2
60.02992;11.06511;275;6.5;3;0;0.22;1.21539
60.3181;10.67863;466;4.3;3;0;0.81;0.66723
59.95471;10.68214;192;4.8;3;0;3;2
59.44391;10.67251;37;7.9;3;0;0.25;1.57662
59.77962;10.90452;168;6.9;3;0;0.53;0.60194
59.94183;10.82557;146;9.4;3;5;5.83;NA
59.86631;10.7906;50;8.6;3;0;1.44;2
59.90482;10.80339;93;7.2;3;0;2.21;1.72473
59.24079;10.91475;99.7;8.4;3;0;1.59;2
59.93634;10.90331;216;6.8;3;0;0.16;0.77103
59.96214;10.86268;254;6.2;3;0;0.35;0.73053
59.33421;11.12876;56;7.7;3;0;0.63;1.85806
59.64223;10.23239;20;4.4;3;0;7.37;2
59.81361;10.19435;165;3.6;3;0;3.48;2
59.2574;11.16722;116.7;7.9;3;0;0.38;1.77568
59.8818;10.62308;7;0.9;3;5;42.35;NA
60.06522;8.94158;938;-1.3;3;5;8.48;NA
59.36598;10.24879;97;7;3;0;3.8;1.2848
59.95043;10.47539;288;4.2;3;0;0.19;1.63702
59.9011;10.57549;42;2.4;3;5;14.05;NA
59.74946;10.33848;155;6.7;3;5;8;NA
59.94076;10.75122;79;7.3;3;0;0.08;0.67905
59.6884;10.61625;50;7.9;3;0;0.16;1.37663
59.93543;11.01997;201;7.3;3;0;0.05;0.74098
59.65793;9.63608;191;2.6;3;0;0.05;0.57928
59.91738;10.92828;247;6.8;3;0;0.04;0.70048
59.85031;10.84188;155;7.5;3;0;0.03;0.6236
60.33276;10.59996;291;5.2;3;0;0.58;0.85524
60.02693;11.06857;210;7;3;0;0.03;0.51811
59.00221;10.02061;36;8;3;0;0.17;0.62055
60.05254;9.0551;817;1.2;3;0;0;0.5
59.91405;10.51454;122;5.9;3;5;7.86;NA
59.84069;10.46045;81;5.8;3;5;6.57;NA
58.80798;12.17093;51;7.1;3;0;0.09;0.90504
59.07876;9.68803;26;4.2;3;0;4.29;2
59.07386;9.69012;22;5.8;3;0;0.51;0.5
60.12385;9.79209;186;3.2;3;0;2.31;2
59.7798;9.89861;17;3;3;0;0.66;2
58.42205;8.72308;15;6.4;3;0;1.4;1.05385
59.90199;10.53658;43;4.4;3;0;1.52;2
59.09326;10.10468;77;6.8;3;0;2.01;0.5
59.96369;10.88375;205;7.1;3;0;0.03;0.585
59.20475;10.87979;22;8.4;3;0;0;0.5
60.29357;10.56916;381;4.8;3;0;1.29;0.65472
59.9572;10.88556;181;6.6;3;0;2.18;0.55694
60.2129;10.04299;137;1.6;3;0;0.49;2
59.79162;9.09171;322;3.9;3;0;0.06;0.75433
60.21388;9.57078;736;1.8;3;0;0.61;1.37861
59.80181;10.80552;124;7.4;3;0;0.09;0.76676
59.86104;10.22895;72;4.9;3;0;2.62;2
59.15839;11.13925;19;9.1;3;0;0.05;0.78781
60.12732;8.69948;745;0.3;3;0;2.6;1.64129
59.7476;10.84321;176.3;7.5;3;0;0.04;0.73
59.19597;9.62415;42;7.1;3;5;5.54;NA
59.92334;10.64068;52;4.6;3;0;4.23;2
58.90987;12.53886;116;7.5;3;0;0.79;1.36351
59.14395;11.38704;116;8;3;0;1.54;0.60712
58.38364;8.69007;40;7;3;0;3.41;1.97018
58.99424;9.85942;9;6;3;0;1.96;0.8139
59.99917;10.90984;246;6.5;3;0;0.04;0.5265
59.30722;11.12584;83;7.4;3;0;0.11;0.82763
59.94771;10.50133;96;3.6;3;0;1.93;2
60.06789;11.01098;212;5.8;3;0;1.12;1.75463
59.58192;11.26277;171;7.2;3;0;0.03;0.5
59.60868;10.74573;82;7.9;3;0;0.34;1.78179
59.81567;10.36179;160;2.4;3;5;8.31;NA
59.98877;9.97158;156;4.9;3;0;0.26;2
59.14154;10.28931;5;5.9;3;5;8.51;NA
59.11795;9.68994;70;4;3;0;5.11;2
58.4604;8.76155;52;6;3;0;0.8;1.52033
59.92985;10.91906;170;7.2;3;0;0.33;0.95919
59.15494;9.65814;23.7;4.7;3;0;0.52;0.72679
59.93542;10.6242;120;5.4;3;0;1.36;2
59.74832;10.82577;88;8.3;3;0;2.33;2
59.78216;10.24795;19;4.6;3;0;0.08;1.7589
59.76019;9.97076;9;3.9;3;0;3.96;2
58.37264;8.65202;78;7;3;0;3.62;2
59.83795;11.12761;257;6.4;3;0;0.13;0.75967
58.88812;9.29925;23;5.1;3;0;0.15;0.7856
59.9484;10.91262;159;7.9;3;0;0.41;1.8904
59.75735;10.04572;30;3.5;3;0;0.99;2
59.1396;11.18076;86;9.2;3;0;2.32;2
59.91553;12.04641;0;7.2;3;0;3.76;2
60.20181;12.01188;210;7.2;3;0;0;0.5
60.16052;11.18605;210;5.4;3;0;0.42;0.61315
59.75307;10.16401;20;3.5;3;0;0.67;2
59.94094;10.7519;80;7.3;3;0;0.08;0.67478
59.03877;10.06583;5;5.1;3;5;12.89;NA
59.74546;10.84086;138;8.3;3;0;2.51;2
59.94611;10.9918;185;7.2;3;0;0.11;0.78865
59.7389;9.87148;26;2.2;3;0;2.05;2
59.83656;10.42506;168.9;3.7;3;0;0.48;2
60.09173;10.29263;96;6.8;3;0;3.02;0.5
59.76337;9.99438;40;4.3;3;5;4.21;NA
59.07617;10.94945;0;8.8;3;0;0.06;0.51133
59.2737;11.0435;53;7.7;3;0;0.02;0.60453
59.90975;10.72383;5;9.7;3;5;5.12;NA
59.1291;10.2132;29;6.1;3;0;1.19;2
59.86407;11.0941;171;7;3;0;0;0.5
59.23185;10.93192;16;8.3;3;0;0.06;1.12188
59.92589;10.74868;50;9.1;3;5;4.05;NA
58.97289;9.84971;126;7.7;3;0;0.14;1.49531
59.92856;10.70896;44;8;3;0;2.94;2
59.90201;10.5399;48;4.2;3;0;0.61;2
59.9136;10.8181;97;8.7;3;0;2.24;2
59.84009;10.43454;135;3.8;3;0;0.19;2
59.50212;10.2981;93;6;3;0;0;0.5
60.18031;9.6231;158;7.3;3;5;9.47;NA
59.3834;10.42386;48;7.6;3;0;3.33;2
59.66139;11.21971;130;8.4;3;0;2.6;2
59.68742;9.64555;177;3.4;3;0;0.52;0.5
58.98738;11.14522;50;21.2;3;5;59.37;NA
59.20887;10.07585;69;4.9;3;0;0.54;2
59.76125;10.46895;119;6.2;3;0;0.88;1.64526
59.21302;10.94983;13;8.2;3;0;0.1;1.25963
59.35608;10.66672;41;7.5;3;0;1.22;1.89024
60.19622;10.27744;118;5.4;3;0;0.86;0.6583
59.92762;10.686;36;6.6;3;0;0.16;0.54389
59.94186;10.6833;99;5.4;3;0;1.63;2
60.12932;10.27768;110;5.1;3;0;0.12;0.63794
59.39716;10.47278;56.5;7.2;3;0;0.09;0.61292
60.16971;10.33804;279;4.9;3;0;0.06;0.66173
59.44173;10.34019;103;7;3;0;3.01;1.15331
59.88584;10.85553;185;7.3;3;0;0;0.5
60.04849;10.85958;208;6.1;3;0;0.01;0.5
59.82545;10.80339;0;7.3;3;0;2.92;1.13256
59.89647;10.84445;184;7.4;3;0;0.05;0.75105
60.08494;10.0989;116;2.4;3;5;10.94;NA
60.27844;11.15578;237;5.7;3;0;0.02;0.5
59.81375;10.44003;146;4.8;3;0;0.45;2
59.91286;10.84837;172;7.6;3;0;0.15;1.14553
59.62848;9.60321;199;1;3;0;6.45;2
59.77332;10.79656;134;7.6;3;0;0;0.5
59.73179;9.84652;69;2.7;3;0;0.44;1.81519
59.91418;10.76684;20;9.7;3;5;4.2;NA
59.89038;10.81263;150;7.4;3;0;0.04;0.62955
59.90241;10.80315;128;7.2;3;0;0.8;1.1591
58.42526;8.7043;29;5.6;3;0;0.05;0.86942
59.26724;11.00103;29;8.1;3;0;0.65;2
59.71157;10.60101;73;8.3;3;0;3.06;2
59.68223;9.6532;192;4.5;3;5;4.04;NA
59.26294;10.36378;56;6.5;3;0;1.06;1.02334
60.41602;11.03474;195;5.8;3;0;0;0.5
59.90841;10.84219;160;7;3;0;1.09;0.9087
60.14294;11.16282;240.6;6.3;3;0;0.55;1.20761
59.13862;10.405;44;8.2;3;0;1.67;2
59.95253;10.67126;140;6.7;3;5;4.1;NA
59.9859;11.03393;161;7.5;3;0;0.01;0.5
59.27667;11.19232;69;8.9;3;0;3.53;2
60.28963;10.68022;384;4.1;3;0;0.71;1.57921
59.95361;11.01266;157;7.6;3;0;0;0.5
59.68586;10.35043;15;6.3;3;0;0.25;1.09458
59.42983;10.66757;42;8.6;3;0;0.99;2
60.35464;11.23789;176;6.6;3;0;3.64;1.00275
59.70179;10.2734;130;6.7;3;5;4.24;NA
59.13256;10.24903;13;5;3;5;9.75;NA
59.94813;10.74395;107;7.6;3;0;1.52;2
58.83342;11.1802;22;9.2;3;0;0.34;1.67134
59.67336;9.67422;244;3.9;3;0;2.28;2
59.65682;9.6707;235;4.4;3;5;4.03;NA
58.37894;8.68684;44;6.9;3;0;2.26;1.52765
59.12043;9.9194;47;5.4;3;0;0.1;0.5
60.24083;9.41349;802;0.1;3;0;0.38;1.08344
59.95268;10.68116;124;7.3;3;5;4.34;NA
59.80473;10.73857;8;8.4;3;0;1.09;2
59.7381;9.86773;36;3.3;3;0;0.12;0.92586
59.94188;10.77274;142.9;7.4;3;0;0.28;1.06605
59.94791;10.66683;138;5.5;3;0;0;0.5
59.91834;10.61507;65;6.4;3;5;4.12;NA
58.52461;8.88226;26;3.4;3;0;6.76;2
59.64219;9.6678;218;5.2;3;5;5.33;NA
59.27289;10.45779;23;7.9;3;0;0.19;1.37373
59.50261;9.76231;562;4.1;3;0;3.05;2
58.89369;11.04408;15;9.1;3;0;0.46;1.45214
59.83855;10.42175;125;3.7;3;0;0.35;2
59.20154;10.88396;51;8.7;3;0;0.95;2
59.41749;10.48153;17;7.5;3;0;0.35;1.07673
59.2776;10.41959;19;7.4;3;0;0;0.5
59.77003;10.80168;112;7.8;3;0;0.17;1.32416
59.00534;10.03261;31;8.4;3;0;0.96;1.55114
59.03575;9.99702;91;6.8;3;0;0.07;0.99825
60.06647;8.9537;951;2.2;3;0;2.22;2
59.86165;10.80045;123;7.3;3;0;0.36;0.99733
59.9004;10.54557;6;3.3;3;0;5.22;2
58.54373;8.9667;25;5.6;3;0;0.08;0.5
59.93359;10.66255;95;6.2;3;0;1.13;1.75189
59.97596;11.03711;127;8;3;0;0.15;1.45473
59.82366;11.70221;201;7.1;3;0;0.02;0.5
59.76269;10.22003;163;3.4;3;0;6.13;2
59.92498;10.5545;101;7.3;3;5;10.81;NA
59.60813;10.6127;10;7.4;3;0;2.44;1.70719
58.96632;9.85939;6;7.3;3;0;0.03;0.82229
59.94253;10.93185;179;7.5;3;0;0.04;0.72596
59.43446;10.69365;59;8.6;3;0;1.24;2
59.26795;10.42439;12;7;3;0;1.22;0.5
59.95411;10.8667;199;7.3;3;0;0.19;1.11975
58.4963;8.86049;4;5;3;0;0.01;0.5
60.20958;11.97302;202;7.5;3;0;0.54;2
59.88529;10.49973;60;2.9;3;0;1.68;2
59.99513;11.02463;194;7.2;3;0;0;0.5
59.7923;10.44329;124;5.7;3;0;2.35;2
59.47688;10.31567;108;6.2;3;0;0.1;0.79132
60.07344;10.99537;223;5.7;3;0;0.76;1.51209
59.56012;10.27863;50;7.2;3;0;3.74;1.91847
59.92747;10.71309;45;7.7;3;0;0.87;2
59.93732;10.99991;2;7.6;3;0;7.55;2
60.05043;10.85813;210;6.2;3;0;0.03;0.5
59.42555;10.63504;24;8.5;3;0;0.52;2
59.78705;10.49432;19;5.4;3;0;1.4;2
59.82608;10.32771;200;2.9;3;0;5.63;2
59.92814;10.47737;107;4.1;3;5;4.07;NA
59.94624;10.5153;146;4.9;3;5;4.77;NA
59.80393;10.80598;120;8;3;0;0.88;2
58.46282;11.68285;17;8;3;0;0.23;1.18824
59.91857;10.81302;99;9.7;3;5;5.6;NA
59.88974;10.79458;194;6.8;3;0;0.37;0.658
59.93305;10.73384;73;7.8;3;0;1.2;2
59.63217;10.60292;51;8.5;3;0;2.25;2
59.08055;9.67325;82;5.6;3;0;0.31;0.56884
58.47067;8.78685;74;6.6;3;0;2.89;2
59.97651;11.04022;131;7.6;3;0;0.15;1.03188
60.06716;11.12967;161;6.7;3;0;0.58;0.5
59.97359;11.00132;120;7.7;3;0;0.11;1.01571
58.92625;11.49311;107;7.9;3;0;0.42;0.5
59.11489;8.90542;133;2.4;3;0;0.29;1.27992
59.90829;10.51033;55;4.3;3;5;4.05;NA
59.21556;9.52071;26;5.6;3;0;3.69;2
59.22149;9.60227;55;3.5;3;0;5.43;2
59.99276;10.91161;225;6.6;3;0;0.01;0.5
59.00972;9.55211;70;12.5;3;5;36.5;NA
59.92085;10.73295;28;9.3;3;5;4.79;NA
59.96619;10.7661;193;6.8;3;0;0.37;0.64068
59.86473;10.45758;82;5.5;3;5;6.41;NA
59.68862;11.45967;154;7.4;3;0;0.44;0.5
60.27844;11.16283;211;5.1;3;0;0.83;1.25444
59.83143;10.79865;104;7.6;3;0;0;0.5
59.54138;11.57456;154;7.7;3;0;0.17;0.76241
58.75585;9.25652;37;4.5;3;0;4.56;2
60.10053;11.21371;179;6.4;3;0;1.13;0.98353
59.56499;10.40609;42;8;3;0;2.47;2
59.96023;10.61367;170;4;3;0;1.6;2
59.83339;10.40957;185;6;3;5;8.1;NA
59.92699;10.71895;60;7;3;0;0.14;0.5
60.06157;10.85988;236;5.9;3;0;0.01;0.5
59.92392;10.5041;139;6;3;5;8.13;NA
59.90272;10.80135;130;7.6;3;0;0;0.5
59.68523;10.35177;69;7;3;0;2.24;1.08192
59.91057;10.86266;262;6.4;3;0;0.15;0.85577
59.28709;10.42703;36;7.7;3;0;0.66;1.83762
59.93505;10.81755;127;7.3;3;0;0.63;1.26512
59.76152;9.46822;680;2.4;3;0;0.07;0.5
59.93335;10.67025;62;5.8;3;0;0.35;1.66753
60.12462;11.33575;173;5.9;3;0;5.55;2
59.95347;11.0432;231.8;8.6;3;5;5.45;NA
59.44345;10.61906;171;8.4;3;0;1.81;2
59.9456;11.15423;253;7;3;0;0.21;1.45748
59.89964;10.57052;24;5.1;3;0;0.94;2
58.92337;9.55823;9;5.5;3;0;0.8;0.87232
58.38433;8.71066;2;6.4;3;0;0.06;0.5
59.03094;11.03225;20;8.9;3;4;NA;NA
59.82056;10.81179;133;7.1;3;0;0.73;0.91435
60.17864;12.00807;216;7;3;0;0.03;0.9473
60.0326;11.34124;147;7;3;0;1.24;2
59.70885;10.50073;57;6.8;3;0;0.19;0.5
59.91336;10.61206;47;5.4;3;0;0.4;2
59.10763;10.41612;5;7.6;3;0;3.23;2
60.27663;11.33577;196;6.1;3;0;3.65;1.513
60.26244;11.65885;146;7.3;3;0;0.05;0.74594
59.68301;10.65618;123;7.6;3;0;0.04;0.69049
59.93722;10.96377;165;7.9;3;0;0.63;2
59.73461;10.59298;30;7.8;3;0;0.45;1.72687
59.10067;8.74112;589;3;3;0;0.29;0.5368
59.30915;8.90936;84;4.3;3;0;2.18;0.95942
58.93143;8.75351;363;3.1;3;0;1.02;2
59.20688;10.94604;10;18.4;3;5;21.18;NA
59.9283;10.64419;88;7.1;3;5;5.17;NA
59.94531;11.15286;225;7;3;0;0.02;0.51743
59.48998;12.06766;169;7.9;3;0;0.17;1.27519
59.9021;10.75368;0;7.7;3;0;3.65;2
60.14462;10.22228;0;5.4;3;0;0.06;0.5
59.94663;10.75091;90;6.6;3;0;1.94;0.94127
59.9775;11.2438;150;7.4;3;0;0.2;0.94783
59.96541;10.86622;232;6.5;3;0;0.12;0.58073
60.23719;11.8268;164;7.5;3;0;0.01;0.69857
59.27504;10.48567;10;7.8;3;0;0.1;0.91923
60.41248;10.54502;259;5.6;3;0;0.01;0.5
59.66863;12.14628;154;8.1;3;0;0.12;1.14034
58.44083;8.79967;41;6.7;3;0;0.72;1.90062
59.94743;10.64872;149;4.8;3;0;0.69;2
59.88497;10.49535;57;4.4;3;0;3.51;2
59.25242;10.91802;42;8.2;3;0;0.58;2
59.50789;10.2909;5;6.7;3;0;0.21;0.71154
59.43446;10.69497;55;8.3;3;0;0.23;1.8814
59.2472;9.58349;42;5.1;3;0;0.1;0.79826
59.83637;10.41049;148;2.1;3;5;8.18;NA
59.65724;12.58029;60;8.9;3;0;0.01;0.5
59.83654;10.4119;146;2.3;3;5;8.69;NA
60.11352;10.85601;143;5.7;3;5;4.47;NA
59.96937;10.99474;133;7.6;3;0;0.14;1.00641
59.6589;10.94176;170;7.2;3;0;0.19;0.82023
