lat;lon;elev;value;prid;dqc;sct;rep
59.21167;10.44719;16;2.1;3;0;0.01;NA
59.98517;11.26002;131;0.7;3;12;0.01;NA
59.66086;10.65146;103;1.1;3;13;NA;NA
59.41715;10.65868;46;0.7;3;8;NA;NA
60.18597;12.09735;194;0.8;3;8;NA;NA
59.24179;10.46224;12;1.5;3;8;NA;NA
59.98273;10.93278;257;1.2;3;0;0.73;NA
59.73796;10.40517;147;1.3;3;0;0.93;NA
59.23386;10.43488;12;2;3;0;0.13;NA
59.93737;11.01679;183;1.4;3;0;1.4;NA
59.04678;9.7642;23;4.5;3;0;0.46;NA
59.89866;10.83905;148;1.3;3;0;1.36;NA
60.14894;11.17557;206;1;3;8;NA;NA
60.06485;11.08509;134;1.2;3;8;NA;NA
59.94385;11.01785;201;0.8;3;12;0.42;NA
59.68227;9.65338;207;5.7;3;0;0.02;NA
59.47022;10.69238;25;0.5;3;8;NA;NA
59.8989;10.51016;60;0;3;13;NA;NA
59.65178;10.80753;124;0.1;3;8;NA;NA
60.34332;11.71666;168;0.9;3;8;NA;NA
59.84466;10.81207;96;1.9;3;12;1.74;NA
59.90858;10.80148;72;2;3;0;0.05;NA
59.92198;10.49926;90;0.7;3;4;NA;NA
59.14511;10.41321;21;2;3;0;0.19;NA
59.74876;10.29865;84;1.7;3;0;3.88;NA
60.08926;11.48196;179;1;3;8;NA;NA
59.14881;9.67278;9;8.7;3;5;7.22;NA
59.7709;10.25011;33;2.3;3;0;2.16;NA
59.90013;10.56559;37;1.1;3;0;0.3;NA
60.09221;10.28857;96;1.7;3;0;2.83;NA
58.45328;8.75513;15;0.7;3;8;NA;NA
59.26607;11.14421;39;1;3;8;NA;NA
59.27027;10.41956;17;0;3;13;NA;NA
59.9396;10.75345;90;0;3;13;NA;NA
60.124;9.79214;184;2.3;3;8;NA;NA
58.43524;12.13382;70;0.1;3;12;0.03;NA
59.19849;10.44972;31;1.8;3;0;0.52;NA
60.15231;10.37299;402;3.8;3;0;1.1;NA
58.7622;9.20713;79;0;3;8;NA;NA
59.95131;10.70726;137;2.7;3;0;0.48;NA
59.58123;11.34499;147;0;3;13;NA;NA
59.20685;10.36791;4;1.6;3;8;NA;NA
60.08215;11.4143;138;1.4;3;0;0.35;NA
59.76972;9.67843;378;6.5;3;0;0.57;NA
59.29551;10.42233;54;2.1;3;0;0.05;NA
59.16198;9.62544;27;3.9;3;0;0.09;NA
59.04475;9.22881;115;4;3;0;0.16;NA
59.1247;11.3687;50;0.8;3;8;NA;NA
59.65604;9.64381;207;2.3;3;0;4.83;NA
59.67328;10.7053;79;0;3;8;NA;NA
59.78076;10.79218;128;0.6;3;0;0.48;NA
59.03403;9.71149;36;3;3;0;0.31;NA
59.72564;9.01934;244;2;3;8;NA;NA
59.6945;10.61138;60;0.3;3;0;0.04;NA
59.75101;10.03857;21;0;3;13;NA;NA
59.08145;12.55204;168;3.8;3;0;0.2;NA
59.0503;10.00576;108;3.6;3;0;0.72;NA
59.4956;9.96975;109;5.6;3;0;6.6;NA
59.96534;11.00778;134;1.4;3;0;0.65;NA
59.9264;10.87759;222;1.5;3;0;0.17;NA
59.71555;11.19329;161;0.8;3;0;0.01;NA
59.92714;10.7278;55;1.7;3;0;0.72;NA
59.79127;9.91042;159;3.3;3;0;0;NA
59.96785;10.76845;171;0.9;3;4;NA;NA
59.50165;11.85839;116;0.9;3;12;2.09;NA
59.39668;10.36378;89;1.6;3;0;0.99;NA
59.94527;10.7464;98;3.4;3;0;3.81;NA
59.08077;9.67359;64;2.6;3;0;1.07;NA
60.24314;10.37382;168;2;3;8;NA;NA
59.26294;10.36378;34;3.7;3;0;2.66;NA
59.81007;10.79941;105;0.4;3;13;NA;NA
59.93056;10.78852;121;1.5;3;0;1.81;NA
59.49212;10.84908;66;0.5;3;8;NA;NA
59.94291;11.36963;155;0.3;3;8;NA;NA
60.03021;9.22803;291;6;3;0;0.74;NA
60.33036;10.54378;428;3.7;3;0;1.12;NA
58.44312;8.71936;35;0;3;13;NA;NA
59.54405;10.74562;59;0.1;3;8;NA;NA
58.5435;11.96459;90;0.2;3;0;0;NA
58.69277;11.89426;123;0.7;3;0;0.09;NA
59.905;10.7487;9;3.5;3;4;NA;NA
59.42434;11.0086;80;1.3;3;12;0.25;NA
59.82229;10.32369;220;2.2;3;8;NA;NA
59.93876;10.71354;93;0.8;3;4;NA;NA
59.8223;10.41982;205;1.7;3;0;0.22;NA
60.0933;10.12058;75;1.9;3;8;NA;NA
59.50245;10.07407;153;3.9;3;0;0.19;NA
60.3258;8.52513;1058;0;3;8;NA;NA
59.03403;9.71149;36;2.9;3;0;0.44;NA
59.09195;10.212;12;3.1;3;0;0.24;NA
59.7563;9.9819;25;3.2;3;0;0.87;NA
60.01168;11.02209;206;1.6;3;0;0.3;NA
58.977;11.14274;27;1;3;12;0;NA
59.3833;12.1333;137;0;3;8;NA;NA
59.71227;11.05188;130;0.7;3;8;NA;NA
58.5181;8.91038;7;1.2;3;0;0.02;NA
59.30272;10.50202;25;1.2;3;0;0.73;NA
59.79788;10.80749;151;1.1;3;12;0.21;NA
60.21644;11.52659;155;1.1;3;8;NA;NA
59.51239;10.69083;38;0.7;3;12;0.3;NA
58.45277;11.30224;41;0.1;3;0;1.06;NA
59.93589;10.96692;191;0.9;3;12;0.49;NA
59.83767;10.42062;154;1.5;3;0;0.9;NA
60.13742;11.16637;188;0.8;3;8;NA;NA
59.95213;10.68906;133;0;3;13;NA;NA
59.51772;11.61942;129;0;3;8;NA;NA
59.93496;10.713;61;2;3;0;0.04;NA
59.18005;10.42975;42;0.7;3;8;NA;NA
59.03056;11.03526;20;1;3;12;0.03;NA
60.2108;11.43568;199;0.9;3;8;NA;NA
59.28335;10.35188;9;2.1;3;0;1.15;NA
58.97847;9.66366;65;4.6;3;0;1.95;NA
59.96449;10.7436;168;1.3;3;4;NA;NA
59.44861;10.68221;43;0.5;3;8;NA;NA
59.74471;8.86732;868;3.9;3;0;0.21;NA
60.17584;10.32665;222;3.2;3;0;0;NA
59.90742;10.57287;55;1.3;3;0;0.02;NA
58.5454;11.97595;92;0.2;3;0;0;NA
59.8086;10.44383;162;1.8;3;0;0.12;NA
59.12398;10.29072;13;2.4;3;0;0.57;NA
59.74468;9.99738;33;3.9;3;0;0.05;NA
58.57222;11.9804;107;0;3;12;2.01;NA
59.26409;11.14445;39;1.5;3;0;0.01;NA
58.90061;9.55365;11;1.3;3;8;NA;NA
59.94765;11.00084;157;1.4;3;0;1.05;NA
59.64202;9.67074;227;6.2;3;0;0.58;NA
59.95;10.75;118;0.4;3;13;NA;NA
59.52119;10.68775;34;0.6;3;8;NA;NA
59.91319;10.78059;53;1.6;3;0;0.76;NA
58.44083;8.79967;17;0;3;13;NA;NA
59.89489;10.55583;11;0.9;3;12;0.98;NA
59.73353;10.13447;231;0;3;13;NA;NA
59.26164;10.74727;9;1.1;3;0;0;NA
58.72058;9.22848;32;5.4;3;0;2.32;NA
59.94723;10.64671;149;0.3;3;13;NA;NA
59.943;10.6044;139;1.9;3;0;0.32;NA
59.89958;10.56375;37;1.5;3;0;0.32;NA
59.5833;11.1629;140;0.1;3;8;NA;NA
59.94633;10.75522;90;2.9;3;0;1.22;NA
60.45727;8.68503;NA;1;100;0;NA;NA
60.45984;8.73925;NA;1.1;100;0;NA;NA
60.46238;8.79347;NA;1.4;100;0;NA;NA
60.46491;8.8477;NA;1.7;100;0;NA;NA
60.4843;9.28191;NA;1.9;100;0;NA;NA
60.48662;9.33623;NA;1.6;100;0;NA;NA
60.48892;9.39055;NA;1.6;100;0;NA;NA
60.4912;9.44489;NA;2.2;100;0;NA;NA
60.49346;9.49923;NA;2.7;100;0;NA;NA
60.4957;9.55358;NA;2.7;100;0;NA;NA
60.49791;9.60795;NA;2.5;100;0;NA;NA
60.5001;9.66232;NA;2.7;100;0;NA;NA
60.50227;9.7167;NA;3.4;100;0;NA;NA
60.50442;9.77108;NA;4.4;100;0;NA;NA
60.50655;9.82548;NA;5;100;0;NA;NA
60.50865;9.87988;NA;4.1;100;0;NA;NA
60.51073;9.93429;NA;3.3;100;0;NA;NA
60.51279;9.98871;NA;2.9;100;0;NA;NA
60.51483;10.04314;NA;3;100;0;NA;NA
60.51684;10.09758;NA;3.2;100;0;NA;NA
60.51883;10.15202;NA;3.3;100;0;NA;NA
60.52081;10.20647;NA;3.9;100;0;NA;NA
60.52275;10.26093;NA;2.4;100;0;NA;NA
60.52468;10.3154;NA;1.1;100;0;NA;NA
60.52658;10.36987;NA;1.3;100;0;NA;NA
60.52847;10.42435;NA;1.6;100;0;NA;NA
60.53033;10.47884;NA;1.9;100;0;NA;NA
60.53216;10.53333;NA;2.5;100;0;NA;NA
60.53398;10.58784;NA;2.5;100;0;NA;NA
60.53577;10.64235;NA;2.3;100;0;NA;NA
60.53754;10.69686;NA;2.3;100;0;NA;NA
60.53929;10.75139;NA;2.4;100;0;NA;NA
60.54102;10.80592;NA;2.6;100;0;NA;NA
60.54272;10.86045;NA;2.3;100;0;NA;NA
60.5444;10.915;NA;2;100;0;NA;NA
60.54606;10.96955;NA;2;100;0;NA;NA
60.5477;11.0241;NA;2;100;0;NA;NA
60.54931;11.07867;NA;1.7;100;0;NA;NA
60.55091;11.13324;NA;1.8;100;0;NA;NA
60.55248;11.18781;NA;2;100;0;NA;NA
60.55403;11.24239;NA;1.9;100;0;NA;NA
60.55555;11.29698;NA;1.3;100;0;NA;NA
60.55706;11.35157;NA;1.2;100;0;NA;NA
60.55854;11.40617;NA;1.4;100;0;NA;NA
60.56;11.46078;NA;1.6;100;0;NA;NA
60.56143;11.51539;NA;1.4;100;0;NA;NA
60.56285;11.57001;NA;1.5;100;0;NA;NA
60.56424;11.62463;NA;2.2;100;0;NA;NA
60.56561;11.67925;NA;2.6;100;0;NA;NA
60.56696;11.73389;NA;2.5;100;0;NA;NA
60.56828;11.78852;NA;2.6;100;0;NA;NA
60.56959;11.84317;NA;2.4;100;0;NA;NA
60.57087;11.89782;NA;2.3;100;0;NA;NA
60.57213;11.95247;NA;2.2;100;0;NA;NA
60.57336;12.00713;NA;2.1;100;0;NA;NA
60.57458;12.06179;NA;2.4;100;0;NA;NA
60.57577;12.11646;NA;2.5;100;0;NA;NA
60.57694;12.17113;NA;2;100;0;NA;NA
60.57808;12.2258;NA;1.5;100;0;NA;NA
60.57921;12.28048;NA;1.8;100;0;NA;NA
60.58031;12.33517;NA;2;100;0;NA;NA
60.58139;12.38986;NA;2;100;0;NA;NA
60.58245;12.44455;NA;1.7;100;0;NA;NA
60.58348;12.49925;NA;1.6;100;0;NA;NA
60.58449;12.55395;NA;1.6;100;0;NA;NA
60.43813;8.85278;NA;1.8;100;0;NA;NA
60.45749;9.28664;NA;1.9;100;0;NA;NA
60.45982;9.34091;NA;1.8;100;0;NA;NA
60.46212;9.39519;NA;1.6;100;0;NA;NA
60.46439;9.44948;NA;2;100;0;NA;NA
60.46665;9.50378;NA;2.7;100;0;NA;NA
60.46888;9.55809;NA;3.4;100;0;NA;NA
60.47109;9.61241;NA;3.2;100;0;NA;NA
60.47328;9.66673;NA;3.1;100;0;NA;NA
60.47545;9.72107;NA;3.2;100;0;NA;NA
60.4776;9.77541;NA;3.3;100;0;NA;NA
60.47972;9.82976;NA;4.4;100;0;NA;NA
60.48182;9.88412;NA;4.5;100;0;NA;NA
60.4839;9.93849;NA;3.3;100;0;NA;NA
60.48596;9.99286;NA;2.6;100;0;NA;NA
60.48799;10.04725;NA;2.9;100;0;NA;NA
60.49;10.10164;NA;3.1;100;0;NA;NA
60.492;10.15604;NA;2.6;100;0;NA;NA
60.49396;10.21044;NA;2.7;100;0;NA;NA
60.49591;10.26486;NA;2.5;100;0;NA;NA
60.49783;10.31928;NA;1.3;100;0;NA;NA
60.49974;10.37371;NA;1;100;0;NA;NA
60.50162;10.42814;NA;1.1;100;0;NA;NA
60.50347;10.48259;NA;1.7;100;0;NA;NA
60.50531;10.53704;NA;2.4;100;0;NA;NA
60.50712;10.59149;NA;2.4;100;0;NA;NA
60.50891;10.64596;NA;2.3;100;0;NA;NA
60.51068;10.70043;NA;2.3;100;0;NA;NA
60.51243;10.75491;NA;2.4;100;0;NA;NA
60.51415;10.8094;NA;2.8;100;0;NA;NA
60.51586;10.86389;NA;2.6;100;0;NA;NA
60.51754;10.91839;NA;2.3;100;0;NA;NA
60.51919;10.97289;NA;2.2;100;0;NA;NA
60.52083;11.0274;NA;2.1;100;0;NA;NA
60.52244;11.08192;NA;1.7;100;0;NA;NA
60.52403;11.13645;NA;1.7;100;0;NA;NA
60.5256;11.19098;NA;1.9;100;0;NA;NA
60.52715;11.24551;NA;2;100;0;NA;NA
60.52867;11.30005;NA;1.4;100;0;NA;NA
60.53018;11.3546;NA;1.4;100;0;NA;NA
60.53166;11.40916;NA;1.5;100;0;NA;NA
60.53311;11.46372;NA;1.5;100;0;NA;NA
60.53455;11.51828;NA;1.4;100;0;NA;NA
60.53596;11.57285;NA;1.8;100;0;NA;NA
60.53735;11.62743;NA;2;100;0;NA;NA
60.53872;11.68201;NA;2.4;100;0;NA;NA
60.54007;11.7366;NA;2.5;100;0;NA;NA
60.54139;11.79119;NA;2.5;100;0;NA;NA
60.54269;11.84579;NA;2.5;100;0;NA;NA
60.54397;11.90039;NA;2.4;100;0;NA;NA
60.54523;11.955;NA;2.2;100;0;NA;NA
60.54646;12.00961;NA;2.1;100;0;NA;NA
60.54768;12.06423;NA;2.1;100;0;NA;NA
60.54887;12.11885;NA;2.3;100;0;NA;NA
60.55003;12.17348;NA;2.2;100;0;NA;NA
60.55118;12.22811;NA;1.9;100;0;NA;NA
60.5523;12.28274;NA;1.7;100;0;NA;NA
60.5534;12.33738;NA;2;100;0;NA;NA
60.55448;12.39203;NA;1.6;100;0;NA;NA
60.55554;12.44668;NA;1.4;100;0;NA;NA
60.55657;12.50133;NA;1.6;100;0;NA;NA
60.55758;12.55599;NA;1.7;100;0;NA;NA
60.43301;9.34558;NA;1.9;100;0;NA;NA
60.43531;9.39982;NA;1.7;100;0;NA;NA
60.43758;9.45407;NA;2;100;0;NA;NA
60.43984;9.50832;NA;2.4;100;0;NA;NA
60.44207;9.56259;NA;2.3;100;0;NA;NA
60.44428;9.61686;NA;3;100;0;NA;NA
60.44646;9.67114;NA;3.5;100;0;NA;NA
60.44863;9.72543;NA;2.9;100;0;NA;NA
60.45077;9.77973;NA;2.7;100;0;NA;NA
60.45289;9.83404;NA;3.5;100;0;NA;NA
60.45499;9.88835;NA;4.2;100;0;NA;NA
60.45707;9.94267;NA;3.7;100;0;NA;NA
60.45912;9.997;NA;2.7;100;0;NA;NA
60.46116;10.05134;NA;2.7;100;0;NA;NA
60.46317;10.10569;NA;2.9;100;0;NA;NA
60.46516;10.16004;NA;2.5;100;0;NA;NA
60.46712;10.21441;NA;2.2;100;0;NA;NA
60.46907;10.26877;NA;2.4;100;0;NA;NA
60.47099;10.32315;NA;2.1;100;0;NA;NA
60.47289;10.37754;NA;1.4;100;0;NA;NA
60.47477;10.43193;NA;1.1;100;0;NA;NA
60.47662;10.48633;NA;1.2;100;0;NA;NA
60.47845;10.54073;NA;1.8;100;0;NA;NA
60.48027;10.59515;NA;2.3;100;0;NA;NA
60.48205;10.64957;NA;2.2;100;0;NA;NA
60.48382;10.70399;NA;2;100;0;NA;NA
60.48557;10.75843;NA;2;100;0;NA;NA
60.48729;10.81287;NA;2.1;100;0;NA;NA
60.48899;10.86731;NA;2.1;100;0;NA;NA
60.49067;10.92177;NA;2;100;0;NA;NA
60.49232;10.97623;NA;2.1;100;0;NA;NA
60.49396;11.0307;NA;2.2;100;0;NA;NA
60.49557;11.08517;NA;1.7;100;0;NA;NA
60.49716;11.13965;NA;1.5;100;0;NA;NA
60.49873;11.19413;NA;1.8;100;0;NA;NA
60.50027;11.24863;NA;2;100;0;NA;NA
60.50179;11.30312;NA;2;100;0;NA;NA
60.50329;11.35763;NA;1.8;100;0;NA;NA
60.50477;11.41214;NA;1.7;100;0;NA;NA
60.50623;11.46665;NA;1.5;100;0;NA;NA
60.50766;11.52117;NA;1.1;100;0;NA;NA
60.50907;11.5757;NA;1.3;100;0;NA;NA
60.51046;11.63023;NA;1.8;100;0;NA;NA
60.51183;11.68477;NA;2.2;100;0;NA;NA
60.51317;11.73931;NA;2.3;100;0;NA;NA
60.5145;11.79385;NA;2.3;100;0;NA;NA
60.5158;11.84841;NA;2.3;100;0;NA;NA
60.51708;11.90296;NA;2.1;100;0;NA;NA
60.51833;11.95753;NA;2;100;0;NA;NA
60.51956;12.01209;NA;2.3;100;0;NA;NA
60.52078;12.06667;NA;2.3;100;0;NA;NA
60.52196;12.12124;NA;2.1;100;0;NA;NA
60.52313;12.17582;NA;2.3;100;0;NA;NA
60.52428;12.23041;NA;2.2;100;0;NA;NA
60.5254;12.285;NA;1.9;100;0;NA;NA
60.5265;12.3396;NA;2.2;100;0;NA;NA
60.52757;12.39419;NA;1.8;100;0;NA;NA
60.52863;12.4488;NA;1.4;100;0;NA;NA
60.52966;12.5034;NA;1.5;100;0;NA;NA
60.53067;12.55802;NA;1.7;100;0;NA;NA
60.41302;9.51286;NA;2.1;100;0;NA;NA
60.41525;9.56708;NA;2.2;100;0;NA;NA
60.41746;9.62131;NA;2.8;100;0;NA;NA
60.41964;9.67554;NA;3;100;0;NA;NA
60.42181;9.72979;NA;2.4;100;0;NA;NA
60.42395;9.78404;NA;2.9;100;0;NA;NA
60.42607;9.8383;NA;3.4;100;0;NA;NA
60.42816;9.89257;NA;4.1;100;0;NA;NA
60.43024;9.94685;NA;3.8;100;0;NA;NA
60.43229;10.00114;NA;2.6;100;0;NA;NA
60.43432;10.05543;NA;2.3;100;0;NA;NA
60.43633;10.10973;NA;2.7;100;0;NA;NA
60.43832;10.16404;NA;2.6;100;0;NA;NA
60.44028;10.21836;NA;2.1;100;0;NA;NA
60.44222;10.27269;NA;2.2;100;0;NA;NA
60.44414;10.32702;NA;2.2;100;0;NA;NA
60.44604;10.38136;NA;1.7;100;0;NA;NA
60.44792;10.43571;NA;1.2;100;0;NA;NA
60.44977;10.49006;NA;1.2;100;0;NA;NA
60.4516;10.54442;NA;1.6;100;0;NA;NA
60.45341;10.59879;NA;2;100;0;NA;NA
60.4552;10.65317;NA;2.1;100;0;NA;NA
60.45696;10.70755;NA;2.2;100;0;NA;NA
60.4587;10.76194;NA;2.3;100;0;NA;NA
60.46043;10.81633;NA;2.3;100;0;NA;NA
60.46212;10.87074;NA;2.1;100;0;NA;NA
60.4638;10.92514;NA;2;100;0;NA;NA
60.46545;10.97956;NA;2.1;100;0;NA;NA
60.46709;11.03398;NA;2.1;100;0;NA;NA
60.4687;11.08841;NA;1.5;100;0;NA;NA
60.47028;11.14284;NA;1.3;100;0;NA;NA
60.47185;11.19729;NA;1.6;100;0;NA;NA
60.47339;11.25173;NA;2;100;0;NA;NA
60.47491;11.30618;NA;2.1;100;0;NA;NA
60.47641;11.36064;NA;1.8;100;0;NA;NA
60.47789;11.41511;NA;1.8;100;0;NA;NA
60.47934;11.46958;NA;1.5;100;0;NA;NA
60.48078;11.52405;NA;0.9;100;0;NA;NA
60.48219;11.57853;NA;1;100;0;NA;NA
60.48357;11.63302;NA;1.5;100;0;NA;NA
60.48494;11.68751;NA;1.8;100;0;NA;NA
60.48628;11.74201;NA;2.2;100;0;NA;NA
60.4876;11.79651;NA;2.4;100;0;NA;NA
60.4889;11.85102;NA;2.3;100;0;NA;NA
60.49018;11.90553;NA;1.7;100;0;NA;NA
60.49143;11.96005;NA;1.7;100;0;NA;NA
60.49267;12.01457;NA;2.1;100;0;NA;NA
60.49388;12.0691;NA;2.4;100;0;NA;NA
60.49506;12.12363;NA;2.3;100;0;NA;NA
60.49623;12.17817;NA;2.4;100;0;NA;NA
60.49737;12.23271;NA;2.6;100;0;NA;NA
60.49849;12.28725;NA;2.1;100;0;NA;NA
60.49959;12.3418;NA;2.3;100;0;NA;NA
60.50067;12.39636;NA;2.2;100;0;NA;NA
60.50172;12.45091;NA;1.8;100;0;NA;NA
60.50275;12.50548;NA;1.9;100;0;NA;NA
60.50376;12.56004;NA;1.9;100;0;NA;NA
60.36274;8.97611;NA;2.4;100;0;NA;NA
60.36518;9.0302;NA;2.2;100;0;NA;NA
60.36761;9.08429;NA;2;100;0;NA;NA
60.37001;9.1384;NA;1.8;100;0;NA;NA
60.38844;9.57156;NA;2.2;100;0;NA;NA
60.39064;9.62574;NA;2.7;100;0;NA;NA
60.39282;9.67994;NA;2.7;100;0;NA;NA
60.39499;9.73414;NA;2.1;100;0;NA;NA
60.39712;9.78835;NA;2.1;100;0;NA;NA
60.39924;9.84256;NA;3;100;0;NA;NA
60.40133;9.89679;NA;3.6;100;0;NA;NA
60.40341;9.95102;NA;3.7;100;0;NA;NA
60.40546;10.00527;NA;2.6;100;0;NA;NA
60.40749;10.05951;NA;1.9;100;0;NA;NA
60.40949;10.11377;NA;2.2;100;0;NA;NA
60.41148;10.16804;NA;2.5;100;0;NA;NA
60.41344;10.22231;NA;2.3;100;0;NA;NA
60.41538;10.27659;NA;2.2;100;0;NA;NA
60.4173;10.33088;NA;2.3;100;0;NA;NA
60.41919;10.38517;NA;1.9;100;0;NA;NA
60.42106;10.43948;NA;1.3;100;0;NA;NA
60.42292;10.49379;NA;1.3;100;0;NA;NA
60.42475;10.5481;NA;1.5;100;0;NA;NA
60.42655;10.60243;NA;1.9;100;0;NA;NA
60.42834;10.65676;NA;1.8;100;0;NA;NA
60.4301;10.7111;NA;1.9;100;0;NA;NA
60.43184;10.76544;NA;1.9;100;0;NA;NA
60.43356;10.81979;NA;2;100;0;NA;NA
60.43526;10.87415;NA;2;100;0;NA;NA
60.43693;10.92851;NA;2;100;0;NA;NA
60.43858;10.98288;NA;2;100;0;NA;NA
60.44022;11.03726;NA;2.1;100;0;NA;NA
60.44182;11.09165;NA;1.7;100;0;NA;NA
60.44341;11.14604;NA;1.3;100;0;NA;NA
60.44497;11.20043;NA;1.5;100;0;NA;NA
60.44651;11.25483;NA;1.9;100;0;NA;NA
60.44803;11.30924;NA;2.1;100;0;NA;NA
60.44953;11.36365;NA;2;100;0;NA;NA
60.45101;11.41807;NA;1.9;100;0;NA;NA
60.45246;11.4725;NA;1.6;100;0;NA;NA
60.45389;11.52693;NA;1.1;100;0;NA;NA
60.4553;11.58137;NA;1.1;100;0;NA;NA
60.45668;11.63581;NA;1.3;100;0;NA;NA
60.45805;11.69025;NA;1.5;100;0;NA;NA
60.45939;11.74471;NA;2.1;100;0;NA;NA
60.46071;11.79916;NA;2.5;100;0;NA;NA
60.46201;11.85363;NA;1.9;100;0;NA;NA
60.46328;11.90809;NA;1.4;100;0;NA;NA
60.46454;11.96257;NA;1.5;100;0;NA;NA
60.46577;12.01704;NA;1.8;100;0;NA;NA
60.46697;12.07153;NA;2.3;100;0;NA;NA
60.46816;12.12601;NA;2.3;100;0;NA;NA
60.46932;12.1805;NA;2.2;100;0;NA;NA
60.47047;12.235;NA;2.3;100;0;NA;NA
60.47159;12.2895;NA;2.1;100;0;NA;NA
60.47268;12.344;NA;2.3;100;0;NA;NA
60.47376;12.39851;NA;2.4;100;0;NA;NA
60.47481;12.45303;NA;2.1;100;0;NA;NA
60.47584;12.50754;NA;1.9;100;0;NA;NA
60.47685;12.56206;NA;1.8;100;0;NA;NA
60.33595;8.98107;NA;2.3;100;0;NA;NA
60.33839;9.03511;NA;2.8;100;0;NA;NA
60.34082;9.08916;NA;2.4;100;0;NA;NA
60.34322;9.14322;NA;1.9;100;0;NA;NA
60.36162;9.57603;NA;2.1;100;0;NA;NA
60.36382;9.63017;NA;2.3;100;0;NA;NA
60.366;9.68432;NA;2.5;100;0;NA;NA
60.36816;9.73848;NA;2.1;100;0;NA;NA
60.3703;9.79264;NA;1.9;100;0;NA;NA
60.37241;9.84681;NA;2.3;100;0;NA;NA
60.3745;9.901;NA;3.2;100;0;NA;NA
60.37657;9.95519;NA;3.4;100;0;NA;NA
60.37862;10.00938;NA;2.6;100;0;NA;NA
60.38065;10.06359;NA;1.9;100;0;NA;NA
60.38265;10.1178;NA;1.9;100;0;NA;NA
60.38463;10.17202;NA;2.4;100;0;NA;NA
60.38659;10.22625;NA;2.7;100;0;NA;NA
60.38853;10.28049;NA;2.2;100;0;NA;NA
60.39045;10.33473;NA;2.2;100;0;NA;NA
60.39234;10.38898;NA;2.1;100;0;NA;NA
60.39421;10.44324;NA;1.5;100;0;NA;NA
60.39606;10.49751;NA;1.4;100;0;NA;NA
60.39789;10.55178;NA;1.7;100;0;NA;NA
60.3997;10.60606;NA;1.7;100;0;NA;NA
60.40148;10.66034;NA;1.8;100;0;NA;NA
60.40324;10.71464;NA;1.9;100;0;NA;NA
60.40498;10.76894;NA;1.9;100;0;NA;NA
60.4067;10.82324;NA;1.9;100;0;NA;NA
60.40839;10.87756;NA;1.8;100;0;NA;NA
60.41006;10.93188;NA;1.7;100;0;NA;NA
60.41171;10.9862;NA;1.7;100;0;NA;NA
60.41334;11.04054;NA;1.9;100;0;NA;NA
60.41495;11.09487;NA;1.8;100;0;NA;NA
60.41653;11.14922;NA;1.5;100;0;NA;NA
60.4181;11.20357;NA;1.6;100;0;NA;NA
60.41964;11.25793;NA;1.6;100;0;NA;NA
60.42115;11.31229;NA;1.9;100;0;NA;NA
60.42265;11.36666;NA;2.1;100;0;NA;NA
60.42412;11.42103;NA;2.1;100;0;NA;NA
60.42557;11.47541;NA;1.7;100;0;NA;NA
60.427;11.5298;NA;1.1;100;0;NA;NA
60.42841;11.58419;NA;1;100;0;NA;NA
60.4298;11.63859;NA;1.2;100;0;NA;NA
60.43116;11.69299;NA;1.4;100;0;NA;NA
60.4325;11.7474;NA;2;100;0;NA;NA
60.43382;11.80181;NA;2.7;100;0;NA;NA
60.43511;11.85623;NA;2;100;0;NA;NA
60.43639;11.91065;NA;1.3;100;0;NA;NA
60.43764;11.96508;NA;1.5;100;0;NA;NA
60.43887;12.01951;NA;1.8;100;0;NA;NA
60.44007;12.07395;NA;2.4;100;0;NA;NA
60.44126;12.12839;NA;2.9;100;0;NA;NA
60.44242;12.18284;NA;2.5;100;0;NA;NA
60.44356;12.23729;NA;2.3;100;0;NA;NA
60.44468;12.29174;NA;2.3;100;0;NA;NA
60.44578;12.3462;NA;2.4;100;0;NA;NA
60.44685;12.40067;NA;2.5;100;0;NA;NA
60.4479;12.45513;NA;2.5;100;0;NA;NA
60.44893;12.50961;NA;2.4;100;0;NA;NA
60.44994;12.56408;NA;2.2;100;0;NA;NA
60.29918;8.77012;NA;1.4;100;0;NA;NA
60.30171;8.82408;NA;1.7;100;0;NA;NA
60.30422;8.87805;NA;1.7;100;0;NA;NA
60.3116;9.04001;NA;2.9;100;0;NA;NA
60.31402;9.09402;NA;2.8;100;0;NA;NA
60.31642;9.14804;NA;2.4;100;0;NA;NA
60.31879;9.20206;NA;2.3;100;0;NA;NA
60.32115;9.2561;NA;2.2;100;0;NA;NA
60.33701;9.63459;NA;2.3;100;0;NA;NA
60.33918;9.68869;NA;2.4;100;0;NA;NA
60.34134;9.74281;NA;2.2;100;0;NA;NA
60.34347;9.79693;NA;1.8;100;0;NA;NA
60.34559;9.85106;NA;2;100;0;NA;NA
60.34768;9.9052;NA;2.6;100;0;NA;NA
60.34974;9.95934;NA;2.8;100;0;NA;NA
60.35179;10.01349;NA;1.9;100;0;NA;NA
60.35381;10.06766;NA;1.8;100;0;NA;NA
60.35581;10.12182;NA;2.2;100;0;NA;NA
60.35779;10.176;NA;2.6;100;0;NA;NA
60.35975;10.23019;NA;2.9;100;0;NA;NA
60.36169;10.28438;NA;2.6;100;0;NA;NA
60.3636;10.33858;NA;2.5;100;0;NA;NA
